date,commodity,location,rainfall_mm,soil_quality,price_per_kg
2022-07-10,onion,Patna,200.49,Excellent,22.48
2022-07-10,wheat,Bhopal,204.42,Good,19.59
2022-07-10,tur,Nagpur,182.33,Excellent,49.87
2022-07-10,moong,Ahmedabad,238.05,Average,64.35
2022-07-11,wheat,Lucknow,238.38,Good,28.39
2022-07-11,onion,Bhopal,171.8,Good,18.92
2022-07-12,rice,Lucknow,144.35,Good,43.37
2022-07-12,tomato,Nagpur,239.81,Average,25.22
2022-07-13,tomato,Ahmedabad,122.27,Good,29.35
2022-07-13,tur,Pune,191.7,Good,57.78
2022-07-13,tomato,Indore,120.2,Good,38.46
2022-07-13,tomato,Ahmedabad,131.88,Average,35.11
2022-07-13,rice,Ahmedabad,187.21,Good,47.51
2022-07-13,potato,Kanpur,134.8,Good,10.92
2022-07-13,gram,Hyderabad,197.36,Good,76.86
2022-07-14,gram,Indore,133.39,Good,48.93
2022-07-14,onion,Nagpur,194.73,Excellent,25.82
2022-07-14,wheat,Nagpur,165.19,Good,21.65
2022-07-14,wheat,Lucknow,176.12,Average,30.25
2022-07-14,potato,Pune,219.32,Average,18.72
2022-07-14,wheat,Bhopal,233.88,Good,23.25
2022-07-15,moong,Pune,125.4,Average,76.27
2022-07-16,tur,Hyderabad,158.35,Average,63.7
2022-07-16,urad,Jaipur,232.43,Good,82.12
2022-07-16,wheat,Lucknow,210.97,Average,18.48
2022-07-16,gram,Indore,202.3,Average,43.09
2022-07-16,urad,Indore,112.79,Average,80.66
2022-07-16,onion,Lucknow,164.72,Average,15.49
2022-07-17,soyabean,Patna,189.28,Good,56.56
2022-07-17,potato,Bhopal,127.2,Good,15.0
2022-07-17,tomato,Bhopal,191.16,Good,21.97
2022-07-17,urad,Jaipur,204.46,Good,62.07
2022-07-17,onion,Kanpur,184.66,Good,24.91
2022-07-17,onion,Patna,136.16,Excellent,18.32
2022-07-17,tomato,Lucknow,105.33,Average,38.35
2022-07-17,onion,Pune,136.89,Average,16.02
2022-07-17,urad,Bhopal,220.59,Excellent,53.77
2022-07-17,soyabean,Ahmedabad,225.02,Average,59.02
2022-07-18,potato,Indore,131.58,Poor,15.15
2022-07-19,wheat,Hyderabad,199.27,Good,26.65
2022-07-19,onion,Indore,162.78,Average,16.47
2022-07-19,urad,Hyderabad,107.54,Average,79.27
2022-07-19,tomato,Ahmedabad,141.46,Average,27.85
2022-07-20,gram,Indore,227.85,Good,60.5
2022-07-20,urad,Jaipur,187.02,Average,71.47
2022-07-20,onion,Jaipur,246.86,Poor,18.25
2022-07-20,urad,Pune,248.66,Average,64.67
2022-07-21,tur,Nagpur,135.11,Average,61.56
2022-07-22,rice,Hyderabad,176.24,Average,34.99
2022-07-22,tomato,Patna,119.75,Poor,34.01
2022-07-22,tomato,Indore,214.93,Average,28.91
2022-07-22,rice,Lucknow,134.37,Average,43.14
2022-07-22,urad,Lucknow,101.32,Good,62.74
2022-07-22,potato,Patna,130.02,Good,12.92
2022-07-23,gram,Hyderabad,177.43,Good,70.47
2022-07-23,moong,Kanpur,218.55,Average,92.28
2022-07-23,rice,Jaipur,198.78,Excellent,45.73
2022-07-23,soyabean,Jaipur,181.04,Good,62.27
2022-07-23,urad,Patna,101.49,Average,50.08
2022-07-23,gram,Bhopal,227.36,Average,50.85
2022-07-24,onion,Bhopal,156.7,Excellent,18.38
2022-07-24,tomato,Bhopal,111.12,Good,22.71
2022-07-24,rice,Patna,198.59,Excellent,48.37
2022-07-24,moong,Nagpur,195.39,Excellent,63.74
2022-07-25,potato,Ahmedabad,175.93,Average,14.65
2022-07-25,tomato,Hyderabad,194.09,Excellent,25.03
2022-07-25,onion,Hyderabad,130.77,Average,22.2
2022-07-25,moong,Bhopal,150.44,Poor,74.17
2022-07-25,rice,Patna,225.99,Good,37.27
2022-07-25,soyabean,Kanpur,153.64,Average,39.81
2022-07-25,wheat,Bhopal,145.02,Average,18.05
2022-07-25,wheat,Patna,229.47,Good,29.52
2022-07-25,onion,Pune,184.76,Good,25.27
2022-07-25,rice,Bhopal,224.76,Average,45.27
2022-07-25,tur,Indore,190.63,Average,73.51
2022-07-26,wheat,Bhopal,175.12,Good,26.49
2022-07-26,urad,Pune,173.75,Good,77.29
2022-07-26,moong,Lucknow,154.91,Average,73.18
2022-07-26,gram,Indore,164.64,Good,62.97
2022-07-27,rice,Pune,162.11,Average,32.5
2022-07-27,onion,Ahmedabad,182.63,Poor,25.65
2022-07-27,tomato,Lucknow,163.2,Good,26.46
2022-07-27,potato,Lucknow,243.21,Good,17.8
2022-07-28,tur,Nagpur,103.87,Excellent,70.09
2022-07-28,soyabean,Pune,110.91,Excellent,61.78
2022-07-28,moong,Hyderabad,157.83,Poor,60.53
2022-07-28,gram,Nagpur,216.53,Good,72.66
2022-07-29,rice,Kanpur,197.43,Excellent,47.55
2022-07-29,tomato,Hyderabad,154.04,Average,36.2
2022-07-29,potato,Jaipur,123.65,Average,16.31
2022-07-29,gram,Pune,156.14,Average,73.42
2022-07-29,soyabean,Kanpur,213.7,Poor,59.08
2022-07-29,rice,Hyderabad,140.94,Average,32.3
2022-07-30,rice,Bhopal,102.71,Poor,44.37
2022-07-30,wheat,Bhopal,169.61,Good,19.39
2022-07-31,onion,Ahmedabad,240.21,Average,14.34
2022-07-31,wheat,Ahmedabad,165.45,Excellent,32.42
2022-08-01,soyabean,Jaipur,208.14,Poor,58.92
2022-08-02,rice,Lucknow,226.43,Poor,34.42
2022-08-02,moong,Bhopal,161.51,Average,57.49
2022-08-02,onion,Pune,104.34,Excellent,15.62
2022-08-03,rice,Hyderabad,176.03,Excellent,51.42
2022-08-03,onion,Indore,154.4,Average,22.23
2022-08-03,rice,Jaipur,174.01,Poor,50.89
2022-08-03,onion,Hyderabad,238.25,Poor,25.96
2022-08-03,potato,Indore,195.75,Excellent,19.17
2022-08-03,wheat,Nagpur,177.21,Good,31.07
2022-08-04,gram,Patna,117.4,Poor,64.84
2022-08-05,moong,Hyderabad,163.47,Good,69.52
2022-08-05,urad,Lucknow,170.22,Good,85.92
2022-08-05,wheat,Lucknow,150.24,Average,25.9
2022-08-06,wheat,Ahmedabad,106.53,Average,23.02
2022-08-06,urad,Lucknow,141.2,Good,61.74
2022-08-06,soyabean,Lucknow,147.44,Excellent,51.58
2022-08-06,tomato,Patna,137.4,Poor,21.3
2022-08-06,gram,Kanpur,201.91,Excellent,72.83
2022-08-07,soyabean,Bhopal,152.3,Poor,52.24
2022-08-07,wheat,Pune,152.25,Good,23.26
2022-08-08,tomato,Lucknow,156.61,Good,35.25
2022-08-08,urad,Indore,219.36,Average,67.95
2022-08-08,moong,Hyderabad,178.94,Average,84.95
2022-08-08,potato,Bhopal,178.64,Excellent,18.79
2022-08-09,onion,Lucknow,105.48,Good,17.73
2022-08-09,wheat,Lucknow,190.02,Excellent,31.49
2022-08-09,tur,Lucknow,201.2,Good,56.58
2022-08-09,onion,Nagpur,220.75,Poor,21.25
2022-08-10,rice,Ahmedabad,185.45,Poor,46.74
2022-08-11,urad,Lucknow,170.19,Good,49.47
2022-08-11,onion,Nagpur,194.31,Good,24.78
2022-08-11,tomato,Lucknow,130.87,Average,37.31
2022-08-11,soyabean,Indore,186.14,Average,64.92
2022-08-11,wheat,Indore,207.33,Good,27.33
2022-08-12,tur,Hyderabad,200.78,Average,56.9
2022-08-12,rice,Pune,143.18,Excellent,48.91
2022-08-12,soyabean,Bhopal,181.04,Average,38.37
2022-08-12,gram,Pune,125.18,Good,60.26
2022-08-13,potato,Nagpur,241.73,Good,11.61
2022-08-13,rice,Bhopal,114.04,Average,48.38
2022-08-15,moong,Hyderabad,222.94,Good,67.55
2022-08-15,tomato,Ahmedabad,237.35,Average,30.85
2022-08-15,potato,Bhopal,213.5,Average,13.17
2022-08-15,potato,Ahmedabad,197.61,Poor,11.6
2022-08-15,onion,Patna,196.27,Average,19.91
2022-08-15,tomato,Pune,118.8,Poor,26.38
2022-08-15,onion,Pune,222.72,Good,17.03
2022-08-16,onion,Indore,148.37,Average,20.35
2022-08-16,gram,Jaipur,210.53,Good,76.35
2022-08-16,potato,Hyderabad,200.69,Good,16.71
2022-08-16,urad,Bhopal,192.32,Average,79.12
2022-08-16,tomato,Kanpur,224.35,Average,36.13
2022-08-17,wheat,Ahmedabad,149.16,Good,21.62
2022-08-17,gram,Lucknow,217.84,Average,46.73
2022-08-17,wheat,Patna,233.79,Good,25.66
2022-08-18,tomato,Indore,225.33,Good,31.89
2022-08-18,urad,Lucknow,200.84,Average,52.2
2022-08-18,tur,Patna,226.89,Excellent,80.38
2022-08-19,onion,Bhopal,231.17,Good,16.95
2022-08-19,rice,Patna,238.2,Average,36.2
2022-08-19,wheat,Jaipur,195.78,Excellent,21.59
2022-08-20,urad,Patna,158.79,Good,50.32
2022-08-20,rice,Nagpur,184.02,Excellent,48.7
2022-08-20,onion,Hyderabad,243.99,Excellent,23.16
2022-08-20,soyabean,Ahmedabad,145.7,Good,45.29
2022-08-21,wheat,Ahmedabad,117.77,Good,24.97
2022-08-21,moong,Jaipur,204.13,Excellent,63.61
2022-08-22,gram,Kanpur,121.77,Good,47.82
2022-08-22,potato,Patna,142.4,Average,11.2
2022-08-22,onion,Nagpur,215.92,Average,20.87
2022-08-23,wheat,Pune,168.67,Average,26.37
2022-08-23,gram,Bhopal,202.87,Good,55.15
2022-08-24,wheat,Nagpur,104.88,Average,27.63
2022-08-24,tomato,Lucknow,229.23,Good,32.5
2022-08-24,potato,Hyderabad,226.28,Excellent,12.8
2022-08-24,tomato,Hyderabad,195.88,Average,21.01
2022-08-25,tomato,Bhopal,156.68,Average,24.19
2022-08-25,tur,Nagpur,132.05,Excellent,49.02
2022-08-26,gram,Kanpur,192.28,Good,71.97
2022-08-26,potato,Lucknow,160.07,Average,18.61
2022-08-26,moong,Kanpur,146.79,Average,55.31
2022-08-26,moong,Nagpur,246.41,Good,74.94
2022-08-27,urad,Kanpur,216.77,Good,85.86
2022-08-27,moong,Jaipur,181.23,Excellent,66.01
2022-08-27,soyabean,Pune,113.2,Average,54.24
2022-08-27,soyabean,Nagpur,120.05,Excellent,55.71
2022-08-27,rice,Hyderabad,228.25,Good,32.57
2022-08-28,wheat,Jaipur,166.77,Poor,28.81
2022-08-28,urad,Pune,192.95,Average,58.6
2022-08-29,tomato,Hyderabad,126.29,Good,34.77
2022-08-29,soyabean,Pune,160.14,Excellent,55.11
2022-08-30,potato,Hyderabad,247.37,Excellent,15.04
2022-08-30,onion,Pune,109.39,Average,23.42
2022-08-30,tomato,Kanpur,160.16,Excellent,38.51
2022-08-30,onion,Jaipur,181.9,Excellent,24.48
2022-08-30,rice,Lucknow,171.49,Average,38.79
2022-08-31,wheat,Bhopal,147.37,Good,22.13
2022-08-31,urad,Jaipur,174.36,Excellent,65.02
2022-08-31,moong,Lucknow,150.14,Excellent,80.43
2022-09-01,onion,Ahmedabad,134.72,Good,18.1
2022-09-01,soyabean,Ahmedabad,110.48,Excellent,51.19
2022-09-01,wheat,Jaipur,183.66,Excellent,23.7
2022-09-01,tomato,Indore,238.65,Average,21.65
2022-09-01,urad,Jaipur,246.2,Average,64.42
2022-09-01,urad,Pune,205.58,Poor,57.93
2022-09-01,moong,Nagpur,151.07,Poor,93.56
2022-09-02,soyabean,Kanpur,146.92,Average,62.49
2022-09-02,moong,Nagpur,109.75,Average,91.39
2022-09-02,tomato,Lucknow,216.45,Average,33.46
2022-09-02,onion,Indore,248.01,Excellent,17.26
2022-09-02,tur,Ahmedabad,131.7,Excellent,87.24
2022-09-02,tomato,Lucknow,104.87,Good,27.18
2022-09-02,tur,Bhopal,148.46,Good,69.61
2022-09-02,onion,Indore,184.08,Good,14.35
2022-09-02,soyabean,Bhopal,214.42,Excellent,64.87
2022-09-03,wheat,Patna,212.13,Excellent,30.69
2022-09-03,onion,Pune,120.79,Average,21.82
2022-09-04,moong,Pune,138.56,Average,60.44
2022-09-04,tur,Nagpur,151.34,Good,56.05
2022-09-04,wheat,Ahmedabad,106.06,Average,28.43
2022-09-05,wheat,Indore,196.56,Good,25.32
2022-09-05,tomato,Hyderabad,163.8,Good,33.45
2022-09-05,onion,Kanpur,144.03,Average,18.65
2022-09-06,tur,Jaipur,189.34,Good,75.73
2022-09-06,urad,Hyderabad,237.37,Excellent,53.35
2022-09-06,tur,Ahmedabad,225.29,Excellent,49.0
2022-09-06,tomato,Lucknow,177.98,Good,36.82
2022-09-06,moong,Indore,176.88,Poor,87.2
2022-09-06,tur,Jaipur,143.3,Excellent,72.36
2022-09-07,potato,Pune,200.1,Average,14.48
2022-09-07,tomato,Nagpur,195.5,Excellent,22.84
2022-09-07,soyabean,Jaipur,162.21,Poor,40.54
2022-09-08,wheat,Pune,139.17,Poor,30.1
2022-09-08,tur,Patna,106.76,Poor,89.9
2022-09-08,potato,Nagpur,163.84,Good,19.16
2022-09-08,tomato,Pune,232.98,Excellent,28.61
2022-09-10,soyabean,Jaipur,157.82,Excellent,61.11
2022-09-11,wheat,Indore,232.5,Good,17.51
2022-09-12,soyabean,Indore,118.69,Excellent,40.55
2022-09-12,gram,Indore,238.79,Average,54.58
2022-09-12,urad,Patna,188.09,Poor,63.24
2022-09-12,gram,Nagpur,156.88,Good,49.65
2022-09-13,soyabean,Pune,232.03,Excellent,59.62
2022-09-13,onion,Indore,131.54,Good,25.6
2022-09-13,moong,Kanpur,207.39,Good,77.43
2022-09-14,rice,Lucknow,186.14,Excellent,45.99
2022-09-14,potato,Lucknow,121.46,Average,18.64
2022-09-14,tur,Hyderabad,234.06,Good,79.36
2022-09-14,urad,Pune,168.48,Average,72.8
2022-09-14,gram,Bhopal,108.97,Good,42.48
2022-09-14,potato,Hyderabad,138.94,Good,13.27
2022-09-15,potato,Kanpur,133.09,Good,13.32
2022-09-15,potato,Hyderabad,140.08,Excellent,11.46
2022-09-15,urad,Hyderabad,223.7,Average,78.82
2022-09-15,wheat,Patna,124.79,Good,28.21
2022-09-15,onion,Jaipur,143.3,Excellent,17.29
2022-09-15,onion,Nagpur,219.71,Excellent,16.36
2022-09-16,tur,Jaipur,178.79,Good,63.37
2022-09-17,moong,Patna,235.79,Average,66.07
2022-09-17,wheat,Kanpur,199.64,Average,25.2
2022-09-17,onion,Hyderabad,110.09,Excellent,20.57
2022-09-18,soyabean,Ahmedabad,205.5,Good,58.7
2022-09-18,tur,Indore,115.57,Good,80.43
2022-09-18,moong,Jaipur,226.03,Good,97.1
2022-09-18,moong,Nagpur,230.06,Good,62.38
2022-09-18,soyabean,Kanpur,241.68,Average,57.6
2022-09-19,tur,Pune,142.16,Good,82.75
2022-09-19,onion,Indore,106.77,Poor,16.93
2022-09-19,onion,Nagpur,147.75,Excellent,25.63
2022-09-19,gram,Bhopal,238.9,Good,60.94
2022-09-20,onion,Nagpur,189.25,Good,23.94
2022-09-20,gram,Hyderabad,115.05,Good,61.02
2022-09-20,gram,Nagpur,159.08,Average,62.89
2022-09-21,potato,Lucknow,100.92,Good,14.77
2022-09-21,urad,Jaipur,214.77,Good,80.59
2022-09-22,urad,Bhopal,160.75,Average,56.45
2022-09-22,gram,Bhopal,207.98,Good,49.52
2022-09-23,soyabean,Bhopal,107.48,Average,64.15
2022-09-23,tur,Pune,191.65,Average,75.35
2022-09-23,potato,Kanpur,225.51,Excellent,10.77
2022-09-24,moong,Pune,172.95,Average,83.45
2022-09-24,tur,Nagpur,120.31,Poor,59.59
2022-09-24,soyabean,Lucknow,181.45,Average,35.66
2022-09-24,tur,Ahmedabad,172.22,Good,64.6
2022-09-25,rice,Hyderabad,240.93,Excellent,40.3
2022-09-25,wheat,Kanpur,125.12,Good,31.02
2022-09-26,tur,Ahmedabad,160.6,Good,67.34
2022-09-26,tur,Lucknow,228.74,Good,63.31
2022-09-26,tomato,Indore,124.87,Average,31.57
2022-09-26,rice,Jaipur,143.05,Good,32.67
2022-09-26,soyabean,Jaipur,100.2,Good,39.52
2022-09-26,tur,Ahmedabad,190.73,Excellent,86.32
2022-09-27,tomato,Lucknow,114.77,Good,36.82
2022-09-27,wheat,Jaipur,117.4,Good,27.59
2022-09-27,potato,Jaipur,246.75,Good,17.91
2022-09-27,potato,Pune,239.06,Good,14.33
2022-09-28,soyabean,Indore,162.25,Good,42.67
2022-09-28,tur,Hyderabad,106.89,Good,61.09
2022-09-29,urad,Jaipur,227.65,Good,83.06
2022-09-29,onion,Kanpur,180.17,Excellent,19.8
2022-09-29,tur,Lucknow,168.37,Average,88.49
2022-09-29,tomato,Hyderabad,149.2,Good,35.86
2022-09-30,tur,Pune,189.84,Average,59.77
2022-09-30,moong,Ahmedabad,192.33,Good,84.2
2022-09-30,potato,Pune,146.35,Good,18.11
2022-10-01,onion,Jaipur,21.87,Good,14.49
2022-10-01,tomato,Hyderabad,22.93,Good,27.0
2022-10-01,tur,Pune,16.21,Good,68.7
2022-10-01,urad,Bhopal,34.95,Good,79.1
2022-10-01,tomato,Jaipur,24.04,Good,31.25
2022-10-02,moong,Indore,49.91,Good,76.93
2022-10-02,tur,Hyderabad,47.14,Excellent,55.91
2022-10-03,soyabean,Patna,39.16,Good,38.94
2022-10-03,urad,Nagpur,12.97,Average,83.57
2022-10-03,moong,Lucknow,42.32,Average,74.33
2022-10-03,tur,Ahmedabad,29.7,Excellent,86.0
2022-10-03,wheat,Ahmedabad,6.7,Good,21.91
2022-10-03,tomato,Lucknow,4.48,Excellent,35.26
2022-10-03,moong,Lucknow,25.3,Average,59.4
2022-10-04,tur,Patna,5.8,Excellent,63.48
2022-10-04,potato,Lucknow,36.34,Poor,19.32
2022-10-04,moong,Bhopal,0.85,Good,77.12
2022-10-04,tomato,Kanpur,27.79,Average,29.61
2022-10-04,soyabean,Ahmedabad,17.03,Average,42.94
2022-10-05,urad,Lucknow,33.56,Good,81.82
2022-10-05,tur,Bhopal,46.76,Excellent,68.07
2022-10-05,potato,Patna,34.86,Average,17.33
2022-10-06,soyabean,Pune,44.69,Good,50.48
2022-10-06,moong,Lucknow,40.8,Poor,59.14
2022-10-06,wheat,Patna,46.59,Good,27.86
2022-10-06,tomato,Patna,37.94,Poor,25.87
2022-10-07,urad,Pune,1.36,Excellent,72.81
2022-10-07,rice,Bhopal,36.98,Good,41.29
2022-10-07,moong,Jaipur,7.28,Good,61.75
2022-10-08,urad,Patna,19.11,Good,81.64
2022-10-08,urad,Hyderabad,42.4,Good,69.41
2022-10-08,tur,Nagpur,41.25,Poor,51.74
2022-10-08,tomato,Bhopal,14.88,Average,33.09
2022-10-08,onion,Indore,37.5,Good,25.4
2022-10-08,rice,Jaipur,33.12,Excellent,29.38
2022-10-09,onion,Jaipur,3.86,Good,18.01
2022-10-09,onion,Kanpur,4.58,Good,19.44
2022-10-09,rice,Nagpur,41.98,Average,46.09
2022-10-09,rice,Bhopal,22.73,Average,45.25
2022-10-09,gram,Pune,18.29,Average,72.28
2022-10-10,wheat,Hyderabad,25.25,Good,24.03
2022-10-10,wheat,Bhopal,14.65,Excellent,19.64
2022-10-10,onion,Kanpur,24.45,Excellent,24.11
2022-10-10,moong,Hyderabad,16.99,Average,73.53
2022-10-11,onion,Nagpur,45.14,Good,16.49
2022-10-11,urad,Patna,7.95,Good,73.98
2022-10-11,wheat,Indore,21.83,Poor,30.04
2022-10-11,moong,Jaipur,11.95,Good,95.82
2022-10-12,wheat,Hyderabad,34.31,Excellent,22.33
2022-10-12,tur,Indore,47.15,Good,81.89
2022-10-12,onion,Jaipur,29.74,Good,14.63
2022-10-13,onion,Jaipur,41.53,Good,21.71
2022-10-13,tomato,Kanpur,16.76,Average,32.61
2022-10-13,onion,Pune,15.93,Good,25.49
2022-10-13,onion,Kanpur,0.38,Good,15.2
2022-10-13,gram,Bhopal,12.99,Good,65.23
2022-10-13,gram,Pune,23.43,Good,45.66
2022-10-13,wheat,Hyderabad,43.08,Excellent,28.34
2022-10-13,moong,Ahmedabad,11.69,Good,80.21
2022-10-13,gram,Ahmedabad,35.61,Good,51.29
2022-10-14,urad,Jaipur,2.53,Average,82.2
2022-10-14,rice,Nagpur,5.75,Good,33.92
2022-10-15,soyabean,Kanpur,28.73,Good,38.18
2022-10-15,tomato,Nagpur,37.72,Good,25.27
2022-10-15,urad,Ahmedabad,47.45,Good,78.75
2022-10-15,onion,Hyderabad,5.4,Good,23.09
2022-10-15,urad,Hyderabad,16.84,Poor,68.91
2022-10-15,potato,Nagpur,36.22,Excellent,18.57
2022-10-15,potato,Indore,28.4,Good,15.03
2022-10-15,moong,Nagpur,30.69,Poor,58.47
2022-10-16,soyabean,Jaipur,9.42,Good,57.23
2022-10-16,potato,Hyderabad,5.22,Excellent,12.01
2022-10-16,rice,Jaipur,13.7,Excellent,48.78
2022-10-16,soyabean,Bhopal,49.39,Excellent,52.31
2022-10-17,tomato,Lucknow,41.85,Average,30.01
2022-10-17,tur,Kanpur,17.21,Good,49.09
2022-10-17,moong,Pune,24.37,Good,56.86
2022-10-18,onion,Lucknow,26.97,Good,18.32
2022-10-18,rice,Indore,30.68,Good,30.7
2022-10-18,tur,Lucknow,25.55,Poor,71.64
2022-10-19,soyabean,Indore,16.89,Good,51.78
2022-10-19,tur,Lucknow,3.27,Good,51.32
2022-10-19,urad,Indore,43.38,Average,67.89
2022-10-19,tomato,Bhopal,37.15,Good,31.59
2022-10-20,tur,Kanpur,28.78,Good,79.71
2022-10-21,tur,Jaipur,19.89,Average,50.87
2022-10-22,rice,Nagpur,38.2,Excellent,35.43
2022-10-22,rice,Lucknow,44.44,Good,50.03
2022-10-23,urad,Lucknow,17.01,Poor,59.67
2022-10-23,soyabean,Jaipur,46.62,Average,62.26
2022-10-24,onion,Jaipur,8.18,Good,21.94
2022-10-24,urad,Bhopal,5.93,Good,68.79
2022-10-25,potato,Nagpur,43.47,Good,13.26
2022-10-25,onion,Hyderabad,13.1,Average,23.41
2022-10-26,moong,Lucknow,24.99,Excellent,58.79
2022-10-27,onion,Nagpur,30.56,Excellent,23.31
2022-10-27,soyabean,Ahmedabad,41.21,Excellent,47.32
2022-10-27,gram,Indore,29.35,Good,57.25
2022-10-27,moong,Pune,26.78,Good,62.81
2022-10-28,wheat,Indore,18.17,Good,18.17
2022-10-28,tomato,Indore,9.78,Average,27.3
2022-10-29,potato,Pune,7.54,Good,13.1
2022-10-29,wheat,Nagpur,20.26,Average,22.0
2022-10-29,potato,Nagpur,17.2,Good,11.12
2022-10-29,tur,Nagpur,31.57,Excellent,77.13
2022-10-30,gram,Lucknow,17.88,Average,52.68
2022-10-31,potato,Hyderabad,15.5,Average,17.23
2022-11-01,soyabean,Pune,49.76,Good,41.01
2022-11-01,rice,Lucknow,48.7,Average,51.93
2022-11-01,tur,Pune,11.03,Good,74.7
2022-11-01,tomato,Nagpur,48.85,Average,31.29
2022-11-01,onion,Patna,25.09,Average,20.95
2022-11-01,gram,Kanpur,23.31,Good,48.38
2022-11-01,rice,Jaipur,25.04,Good,34.54
2022-11-02,urad,Ahmedabad,14.26,Excellent,73.36
2022-11-02,urad,Ahmedabad,9.63,Poor,84.22
2022-11-03,tur,Nagpur,18.48,Poor,67.2
2022-11-03,gram,Bhopal,47.52,Excellent,43.43
2022-11-04,rice,Jaipur,42.6,Average,46.91
2022-11-04,potato,Jaipur,19.77,Excellent,16.24
2022-11-05,urad,Patna,46.92,Average,49.17
2022-11-06,tomato,Pune,40.9,Excellent,29.86
2022-11-06,onion,Indore,44.01,Average,18.19
2022-11-07,soyabean,Patna,6.45,Good,57.49
2022-11-07,tur,Nagpur,14.41,Average,87.91
2022-11-08,tomato,Ahmedabad,35.76,Good,29.57
2022-11-08,gram,Ahmedabad,30.93,Average,74.79
2022-11-08,tur,Ahmedabad,15.21,Poor,78.02
2022-11-08,potato,Indore,0.57,Excellent,12.63
2022-11-08,rice,Bhopal,7.23,Excellent,51.36
2022-11-08,tomato,Nagpur,5.24,Average,25.52
2022-11-09,potato,Pune,14.35,Average,18.34
2022-11-09,rice,Nagpur,18.73,Poor,33.52
2022-11-09,tomato,Jaipur,29.03,Good,34.19
2022-11-10,tomato,Jaipur,15.49,Poor,27.49
2022-11-10,soyabean,Pune,0.75,Average,50.98
2022-11-11,tomato,Nagpur,19.83,Excellent,37.86
2022-11-11,soyabean,Jaipur,4.09,Average,56.85
2022-11-11,soyabean,Lucknow,14.98,Average,62.92
2022-11-11,wheat,Indore,48.84,Good,27.63
2022-11-11,onion,Pune,23.43,Good,15.84
2022-11-12,tomato,Ahmedabad,0.94,Poor,27.08
2022-11-12,soyabean,Pune,6.13,Good,57.4
2022-11-12,gram,Patna,35.53,Good,47.67
2022-11-12,onion,Ahmedabad,33.36,Poor,23.92
2022-11-13,tur,Nagpur,30.22,Average,76.16
2022-11-13,rice,Bhopal,12.23,Good,43.1
2022-11-14,soyabean,Bhopal,16.57,Average,58.62
2022-11-14,rice,Nagpur,20.0,Average,40.69
2022-11-14,potato,Indore,44.57,Excellent,12.21
2022-11-14,wheat,Nagpur,39.58,Good,31.04
2022-11-14,rice,Patna,8.96,Good,31.85
2022-11-14,tur,Jaipur,49.93,Poor,90.46
2022-11-15,gram,Jaipur,19.64,Good,70.24
2022-11-15,gram,Indore,5.57,Excellent,51.93
2022-11-15,tomato,Jaipur,6.29,Average,31.76
2022-11-16,potato,Ahmedabad,40.34,Good,19.42
2022-11-16,tomato,Lucknow,9.87,Average,35.09
2022-11-16,wheat,Kanpur,15.63,Good,19.81
2022-11-16,potato,Pune,47.71,Average,15.54
2022-11-16,tur,Ahmedabad,39.67,Average,61.43
2022-11-16,onion,Nagpur,44.36,Average,25.0
2022-11-17,soyabean,Jaipur,18.99,Excellent,37.79
2022-11-18,moong,Lucknow,46.96,Good,89.21
2022-11-18,rice,Kanpur,21.29,Good,36.79
2022-11-19,rice,Pune,32.99,Good,28.88
2022-11-19,soyabean,Jaipur,15.95,Excellent,61.8
2022-11-19,moong,Pune,8.63,Average,82.61
2022-11-19,soyabean,Nagpur,4.1,Average,63.23
2022-11-20,gram,Kanpur,42.3,Good,71.15
2022-11-21,urad,Hyderabad,38.88,Good,74.96
2022-11-21,wheat,Jaipur,44.08,Good,18.59
2022-11-21,potato,Jaipur,13.6,Excellent,12.71
2022-11-21,tomato,Lucknow,22.69,Good,22.37
2022-11-21,urad,Hyderabad,41.8,Good,65.19
2022-11-21,wheat,Indore,17.37,Good,20.7
2022-11-22,soyabean,Kanpur,13.93,Good,58.73
2022-11-22,soyabean,Patna,42.74,Good,48.93
2022-11-22,tomato,Patna,5.23,Good,26.7
2022-11-22,onion,Ahmedabad,13.58,Good,17.59
2022-11-22,tomato,Patna,24.24,Good,22.54
2022-11-23,moong,Ahmedabad,36.27,Good,70.23
2022-11-23,tomato,Nagpur,10.88,Poor,27.67
2022-11-23,urad,Indore,43.75,Average,77.03
2022-11-24,urad,Jaipur,40.19,Good,69.68
2022-11-24,gram,Bhopal,41.16,Excellent,77.48
2022-11-24,gram,Pune,31.08,Good,55.75
2022-11-25,potato,Hyderabad,10.81,Average,15.45
2022-11-25,rice,Jaipur,32.45,Excellent,44.45
2022-11-25,gram,Pune,2.83,Average,74.4
2022-11-25,moong,Pune,3.87,Excellent,64.92
2022-11-25,rice,Bhopal,22.91,Good,32.11
2022-11-25,tur,Kanpur,11.42,Excellent,84.85
2022-11-26,soyabean,Kanpur,3.22,Average,62.49
2022-11-26,rice,Patna,3.5,Average,49.81
2022-11-26,wheat,Indore,33.58,Average,18.71
2022-11-26,tur,Indore,42.4,Excellent,55.19
2022-11-26,soyabean,Jaipur,9.72,Average,43.16
2022-11-26,soyabean,Hyderabad,30.72,Poor,46.92
2022-11-26,tur,Lucknow,5.13,Good,75.56
2022-11-27,rice,Indore,12.91,Good,48.81
2022-11-27,soyabean,Patna,29.99,Good,42.38
2022-11-27,onion,Jaipur,41.13,Good,15.31
